Gazepoint Analysis,v6.8.0
Processed on,Tue May  7 15:44:35 2024

Note: -1 values indicate an AOI that was never viewed
AOI Summary
Media ID, Media Name, Media Duration (sec - U=UserControlled), AOI ID, AOI Name, AOI Start (sec), AOI Duration (sec - U=UserControlled), Viewers (#), Total Viewers (#), Ave Time to 1st View(sec) -1.0 means not viewed, Ave Time Viewed (sec), Ave Time Viewed (%), Ave Fixations (#), Revisitors (#), Average Revisits (#), Average Clicks (#), 
1, ILLUM_14_03_24_A.png, 10.000, 17, AOI 17, 0.000, 10.000, 13, User 13, M, 0, 0.000, 0.233, 2.334, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 17, AOI 17, 0.000, 10.000, 14, User 14, M, 0, 4.288, 0.361, 3.613, 1.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 18, AOI 18, 0.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 3, User 3, M, 0, 2.317, 0.641, 6.406, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 4, User 4, M, 0, 0.610, 0.031, 0.308, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 5, User 5, M, 0, 4.682, 0.459, 4.595, 2.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 7, User 7, M, 0, 3.778, 0.931, 9.307, 4.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 8, User 8, M, 0, 0.938, 1.409, 14.092, 6.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 9, User 9, M, 0, 0.476, 0.493, 4.932, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 10, User 10, M, 0, 1.873, 0.181, 1.807, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 11, User 11, M, 0, 1.511, 0.667, 6.675, 7.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 12, User 12, M, 0, 1.708, 0.970, 9.697, 4.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 13, User 13, M, 0, 0.657, 1.644, 16.436, 7.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 19, AOI 19, 0.000, 10.000, 14, User 14, M, 0, 2.678, 0.886, 8.857, 5.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 3, User 3, M, 0, 0.675, 0.461, 4.609, 3.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 4, User 4, M, 0, 0.756, 0.820, 8.198, 2.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 5, User 5, M, 0, 5.110, 0.069, 0.688, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 7, User 7, M, 0, 1.019, 1.166, 11.660, 5.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 8, User 8, M, 0, 1.152, 0.723, 7.227, 5.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 9, User 9, M, 0, 0.985, 0.477, 4.771, 3.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 10, User 10, M, 0, 0.690, 1.281, 12.808, 4.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 11, User 11, M, 0, 0.641, 1.645, 16.445, 7.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 12, User 12, M, 0, 1.594, 0.296, 2.959, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 13, User 13, M, 0, 0.706, 1.606, 16.064, 5.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 108, AOI 12, 0.000, 10.000, 14, User 14, M, 0, 5.651, 0.395, 3.945, 3.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 3, User 3, M, 0, 0.033, 4.073, 40.732, 13.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 4, User 4, M, 0, 0.000, 3.813, 38.130, 14.000, 5, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 5, User 5, M, 0, 0.000, 2.583, 25.825, 7.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 6, User 6, M, 0, 0.361, 5.109, 51.089, 11.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 7, User 7, M, 0, 0.247, 1.609, 16.094, 6.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 8, User 8, M, 0, 0.000, 2.053, 20.527, 7.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 9, User 9, M, 0, 3.084, 2.235, 22.349, 10.000, 7, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 10, User 10, M, 0, 0.000, 4.184, 41.841, 13.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 11, User 11, M, 0, 0.000, 2.882, 28.818, 11.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 12, User 12, M, 0, 1.873, 3.727, 37.266, 15.000, 7, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 13, User 13, M, 0, 0.296, 2.550, 25.498, 8.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 109, AOI 13, 0.000, 10.000, 14, User 14, M, 0, 0.000, 5.271, 52.705, 20.000, 7, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 3, User 3, M, 0, 3.894, 0.672, 6.724, 7.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 4, User 4, M, 0, 5.159, 3.017, 30.171, 7.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 5, User 5, M, 0, 2.728, 1.517, 15.166, 5.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 6, User 6, M, 0, 5.783, 2.942, 29.424, 6.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 7, User 7, M, 0, 0.197, 0.230, 2.300, 2.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 8, User 8, M, 0, 5.604, 2.777, 27.773, 9.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 9, User 9, M, 0, 3.860, 2.121, 21.206, 13.000, 13, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 10, User 10, M, 0, 6.029, 0.689, 6.890, 3.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 11, User 11, M, 0, 2.974, 1.281, 12.812, 5.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 12, User 12, M, 0, 3.533, 0.559, 5.586, 6.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 13, User 13, M, 0, 6.670, 1.596, 15.957, 5.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 110, AOI 16, 0.000, 10.000, 14, User 14, M, 0, 0.164, 0.443, 4.434, 2.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 3, User 3, M, 0, 9.759, 0.131, 1.313, 2.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 5, User 5, M, 0, 6.785, 1.010, 10.103, 4.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 6, User 6, M, 0, 9.052, 0.886, 8.857, 3.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 7, User 7, M, 0, 0.000, 0.362, 3.618, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 9, User 9, M, 0, 8.576, 0.197, 1.968, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 10, User 10, M, 0, 8.066, 0.166, 1.660, 4.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 11, User 11, M, 0, 4.189, 0.453, 4.526, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 12, User 12, M, 0, 5.405, 0.213, 2.129, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 13, User 13, M, 0, 0.000, 0.233, 2.334, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 111, AOI 17, 0.000, 10.000, 14, User 14, M, 0, 4.288, 0.361, 3.613, 1.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 3, User 3, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 3, User 3, M, 0, 2.317, 0.641, 6.406, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 4, User 4, M, 0, 0.610, 0.031, 0.308, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 5, User 5, M, 0, 4.682, 0.459, 4.595, 2.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 7, User 7, M, 0, 3.778, 0.931, 9.307, 4.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 8, User 8, M, 0, 0.938, 1.409, 14.092, 6.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 9, User 9, M, 0, 0.476, 0.493, 4.932, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 10, User 10, M, 0, 1.873, 0.181, 1.807, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 11, User 11, M, 0, 1.511, 0.667, 6.675, 7.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 12, User 12, M, 0, 1.708, 0.970, 9.697, 4.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 13, User 13, M, 0, 0.657, 1.644, 16.436, 7.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 14, User 14, M, 0, 2.678, 0.886, 8.857, 5.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 3, User 3, M, 0, 1.709, 0.279, 2.793, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 5, User 5, M, 0, 9.380, 0.197, 1.968, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 7, User 7, M, 0, 5.553, 0.526, 5.259, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 11, User 11, M, 0, 1.314, 0.198, 1.978, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 12, User 12, M, 0, 5.718, 0.165, 1.650, 1.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 13, User 13, M, 0, 3.713, 0.493, 4.932, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 3, User 3, M, 0, 0.379, 0.591, 5.908, 4.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 5, User 5, M, 0, 4.666, 0.507, 5.073, 3.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 6, User 6, M, 0, 9.594, 0.476, 4.761, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 7, User 7, M, 0, 2.284, 0.120, 1.196, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 10, User 10, M, 0, 2.530, 0.329, 3.286, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 11, User 11, M, 0, 1.544, 0.258, 2.578, 2.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 12, User 12, M, 0, 5.487, 0.197, 1.973, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 13, User 13, M, 0, 9.973, 0.082, 0.820, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 14, User 14, M, 0, 9.890, 0.197, 1.973, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 3, User 3, M, 0, 10.005, 0.000, 0.000, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 4, User 4, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 6, User 6, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 3, User 3, M, 0, 2.908, 0.115, 1.152, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 4, User 4, M, 0, 2.250, 0.214, 2.139, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 6, User 6, M, 0, 1.856, 0.672, 6.719, 3.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 7, User 7, M, 0, 0.690, 0.855, 8.555, 6.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 9, User 9, M, 0, 2.464, 0.556, 5.557, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 10, User 10, M, 0, 1.446, 1.133, 11.333, 5.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 11, User 11, M, 0, 0.871, 0.640, 6.401, 2.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 12, User 12, M, 0, 0.493, 0.823, 8.232, 4.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 13, User 13, M, 0, 1.726, 0.345, 3.447, 4.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 14, User 14, M, 0, 1.955, 0.622, 6.221, 3.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 3, User 3, M, 0, 2.727, 0.181, 1.807, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 4, User 4, M, 0, 3.072, 0.147, 1.475, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 5, User 5, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 6, User 6, M, 0, 1.067, 0.263, 2.632, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 7, User 7, M, 0, 0.641, 0.364, 3.638, 4.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 9, User 9, M, 0, 0.521, 0.350, 3.501, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 11, User 11, M, 0, 2.637, 0.550, 5.503, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 12, User 12, M, 0, 1.216, 0.279, 2.793, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 13, User 13, M, 0, 1.314, 0.049, 0.488, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 3, User 3, M, 0, 1.134, 1.542, 15.425, 7.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 4, User 4, M, 0, 3.286, 0.591, 5.908, 5.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 5, User 5, M, 0, 0.443, 0.247, 2.466, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 6, User 6, M, 0, 0.657, 0.066, 0.659, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 7, User 7, M, 0, 3.335, 0.017, 0.166, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 9, User 9, M, 0, 4.175, 0.277, 2.773, 1.000, 0, 0, 
