Gazepoint Analysis,v6.8.0
Processed on,Tue May  7 15:43:40 2024

Note: -1 values indicate an AOI that was never viewed
AOI Summary
Media ID, Media Name, Media Duration (sec - U=UserControlled), AOI ID, AOI Name, AOI Start (sec), AOI Duration (sec - U=UserControlled), Viewers (#), Total Viewers (#), Ave Time to 1st View(sec) -1.0 means not viewed, Ave Time Viewed (sec), Ave Time Viewed (%), Ave Fixations (#), Revisitors (#), Average Revisits (#), Average Clicks (#), 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 15, User 15, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 16, User 16, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 112, AOI 18, 0.000, 0.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 7, User 7, M, 0, 0.526, 0.410, 4.104, 3.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 8, User 8, M, 0, 1.035, 0.914, 9.138, 6.000, 5, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 9, User 9, M, 0, 0.465, 0.592, 5.916, 5.000, 6, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 10, User 10, M, 0, 0.510, 0.937, 9.365, 4.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 11, User 11, M, 0, 2.103, 0.342, 3.423, 3.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 12, User 12, M, 0, 2.119, 0.427, 4.272, 1.000, 0, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 13, User 13, M, 0, 7.196, 1.034, 10.344, 3.000, 3, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 14, User 14, M, 0, 0.427, 0.279, 2.793, 3.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 15, User 15, M, 0, 0.312, 3.545, 35.454, 17.000, 7, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 16, User 16, M, 0, 1.413, 0.197, 1.973, 2.000, 1, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 17, User 17, M, 0, 0.674, 2.316, 23.164, 12.000, 4, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 18, User 18, M, 0, 0.526, 3.354, 33.535, 4.000, 2, 0, 
1, ILLUM_14_03_24_A.png, 10.000, 113, AOI 19, 0.000, 10.000, 19, User 19, M, 0, 0.673, 0.762, 7.617, 4.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 7, User 7, M, 0, 1.659, 0.049, 0.493, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 8, User 8, M, 0, 2.069, 0.000, 0.000, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 9, User 9, M, 0, 1.791, 0.230, 2.300, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 10, User 10, M, 0, 2.465, 0.278, 2.783, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 11, User 11, M, 0, 4.912, 0.805, 8.047, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 12, User 12, M, 0, 0.164, 0.214, 2.136, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 15, User 15, M, 0, 1.626, 0.559, 5.591, 2.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 16, User 16, M, 0, 0.065, 0.509, 5.093, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 20, AOI 20, 0.000, 10.000, 19, User 19, M, 0, 5.569, 0.229, 2.295, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 7, User 7, M, 0, 1.823, 0.081, 0.811, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 8, User 8, M, 0, 5.765, 0.753, 7.529, 3.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 9, User 9, M, 0, 2.037, 0.230, 2.300, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 10, User 10, M, 0, 2.811, 0.476, 4.763, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 11, User 11, M, 0, 5.717, 0.000, 0.000, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 13, User 13, M, 0, 0.000, 0.345, 3.447, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 14, User 14, M, 0, 6.161, 0.131, 1.313, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 15, User 15, M, 0, 2.826, 0.922, 9.224, 3.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 16, User 16, M, 0, 0.032, 0.180, 1.802, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 21, AOI 21, 0.000, 10.000, 19, User 19, M, 0, 5.257, 0.197, 1.973, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 15, User 15, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 16, User 16, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 22, AOI 22, 10.000, 0.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 7, User 7, M, 0, 1.193, 0.263, 2.627, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 8, User 8, M, 0, 1.461, 0.378, 3.777, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 9, User 9, M, 0, 1.446, 0.279, 2.793, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 10, User 10, M, 0, 0.000, 1.381, 13.811, 10.000, 8, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 11, User 11, M, 0, 6.276, 0.737, 7.366, 3.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 12, User 12, M, 0, 0.148, 0.297, 2.971, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 13, User 13, M, 0, 0.822, 1.021, 10.208, 6.000, 5, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 14, User 14, M, 0, 0.822, 0.922, 9.224, 5.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 15, User 15, M, 0, 0.805, 2.432, 24.316, 9.000, 5, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 16, User 16, M, 0, 1.330, 0.718, 7.178, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 17, User 17, M, 0, 4.765, 0.097, 0.967, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 18, User 18, M, 0, 0.756, 0.148, 1.484, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 23, AOI 23, 0.000, 10.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 9, User 9, M, 0, 0.772, 0.312, 3.123, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 12, User 12, M, 0, 1.889, 0.182, 1.824, 2.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 14, User 14, M, 0, 1.134, 1.003, 10.029, 5.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 15, User 15, M, 0, 0.673, 0.066, 0.659, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 16, User 16, M, 0, 2.365, 0.017, 0.166, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 24, AOI 24, 0.000, 10.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 7, User 7, M, 0, 5.931, 0.427, 4.268, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 9, User 9, M, 0, 4.255, 0.052, 0.520, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 10, User 10, M, 0, 2.153, 0.197, 1.970, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 12, User 12, M, 0, 2.103, 0.986, 9.856, 4.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 13, User 13, M, 0, 0.657, 0.230, 2.302, 3.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 14, User 14, M, 0, 7.100, 0.046, 0.464, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 15, User 15, M, 0, 5.076, 0.378, 3.784, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 16, User 16, M, 0, 0.459, 0.162, 1.621, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 17, User 17, M, 0, 0.575, 0.522, 5.225, 3.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 25, AOI 25, 0.000, 10.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 8, User 8, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 10, User 10, M, 0, 5.126, 0.279, 2.786, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 11, User 11, M, 0, 4.255, 0.509, 5.093, 2.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 15, User 15, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 16, User 16, M, 0, 6.177, 0.230, 2.300, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 18, User 18, M, 0, 8.346, 0.280, 2.803, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 26, AOI 26, 0.000, 10.000, 19, User 19, M, 0, 3.729, 0.296, 2.959, 1.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 8, User 8, M, 0, 3.153, 0.279, 2.791, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 9, User 9, M, 0, 8.001, 0.361, 3.613, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 13, User 13, M, 0, 7.130, 0.181, 1.809, 2.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 15, User 15, M, 0, 0.115, 0.033, 0.327, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 16, User 16, M, 0, 5.651, 0.017, 0.166, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 27, AOI 27, 0.000, 10.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 8, User 8, M, 0, 5.371, 0.161, 1.614, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 9, User 9, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 10, User 10, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 11, User 11, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 12, User 12, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 13, User 13, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 14, User 14, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 15, User 15, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 16, User 16, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 17, User 17, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 18, User 18, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 28, AOI 28, 0.000, 10.000, 19, User 19, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 7, User 7, M, 0, 4.404, 1.377, 13.770, 8.000, 6, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 8, User 8, M, 0, 0.188, 0.674, 6.736, 3.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 9, User 9, M, 0, 0.115, 1.487, 14.868, 7.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 10, User 10, M, 0, 9.693, 0.050, 0.496, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 11, User 11, M, 0, 0.443, 1.877, 18.772, 7.000, 6, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 12, User 12, M, 0, 2.267, 1.681, 16.814, 9.000, 7, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 13, User 13, M, 0, 0.526, 1.067, 10.671, 6.000, 3, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 14, User 14, M, 0, 2.662, 0.705, 7.051, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 15, User 15, M, 0, 4.452, 0.854, 8.545, 4.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 16, User 16, M, 0, 3.121, 2.146, 21.465, 6.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 17, User 17, M, 0, 0.000, 2.448, 24.482, 11.000, 8, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 18, User 18, M, 0, 5.430, 2.397, 23.975, 2.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 29, AOI 29, 0.000, 10.000, 19, User 19, M, 0, 0.395, 0.052, 0.518, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 7, User 7, M, 0, -1.000, 0.000, 0.000, 0.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 8, User 8, M, 0, 4.402, 0.296, 2.959, 1.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 9, User 9, M, 0, 4.009, 0.575, 5.747, 6.000, 5, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 10, User 10, M, 0, 3.943, 0.378, 3.779, 4.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 11, User 11, M, 0, 2.209, 0.542, 5.420, 4.000, 4, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 12, User 12, M, 0, 7.918, 0.689, 6.890, 3.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 13, User 13, M, 0, 4.813, 1.688, 16.882, 5.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 14, User 14, M, 0, 0.329, 1.395, 13.950, 5.000, 2, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 15, User 15, M, 0, 3.959, 0.459, 4.595, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 16, User 16, M, 0, 9.742, 0.017, 0.166, 1.000, 1, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 17, User 17, M, 0, 7.820, 0.279, 2.793, 1.000, 0, 0, 
2, INDEPENDENT_14_03_24_A.png, 10.000, 30, AOI 30, 0.000, 10.000, 18, User 18, M, 0, 0.000, 1.095, 10.947, 5.000, 2, 0, 
